from,to,weight,year,neighbor
DE,AL,8,2004,2
GR,AL,8,2004,1
MT,AL,8,2004,2
NO,AL,8,2004,2
DK,AL,7,2004,2
HR,AL,7,2004,2
AT,AL,7,2004,2
SE,AL,7,2004,2
AD,AL,6,2004,2
BA,AL,6,2004,2
FI,AL,6,2004,2
GB,AL,6,2004,2
RO,AL,6,2004,2
CS,AL,6,2004,1
TR,AL,6,2004,2
BE,AL,5,2004,2
IE,AL,5,2004,2
LV,AL,5,2004,2
NL,AL,5,2004,2
SI,AL,5,2004,2
IS,AL,4,2004,2
MC,AL,3,2004,2
PT,AL,2,2004,2
ES,AL,2,2004,2
EE,AL,1,2004,2
FR,AL,1,2004,2
UA,AL,1,2004,2
CY,AL,1,2004,2
NL,BE,5,2004,1
AD,BE,1,2004,2
CY,BE,1,2004,2
DK,BA,12,2004,2
NO,BA,12,2004,2
AL,BA,10,2004,2
HR,BA,10,2004,1
AT,BA,10,2004,2
SE,BA,10,2004,2
SI,BA,10,2004,2
TR,BA,10,2004,2
NL,BA,8,2004,2
CH,BA,8,2004,2
DE,BA,7,2004,2
IE,BA,7,2004,2
CS,BA,7,2004,1
MK,BA,5,2004,2
GB,BA,4,2004,2
MC,BA,4,2004,2
BE,BA,3,2004,2
ES,DE,12,2004,2
AT,DE,10,2004,1
CH,DE,10,2004,1
PT,DE,8,2004,2
FR,DE,7,2004,1
MC,DE,7,2004,2
PL,DE,6,2004,1
TR,DE,5,2004,2
GB,DE,4,2004,2
IE,DE,4,2004,2
RO,DE,4,2004,2
BA,DE,3,2004,2
NL,DE,3,2004,1
SI,DE,3,2004,2
AL,DE,2,2004,2
EE,DE,2,2004,2
HR,DE,1,2004,2
LT,DE,1,2004,2
NO,DE,1,2004,2
MC,FR,12,2004,1
BE,FR,10,2004,1
AD,FR,7,2004,1
RU,FR,4,2004,2
ES,FR,4,2004,1
PT,FR,2,2004,2
AL,FR,1,2004,2
AL,GR,12,2004,1
GB,GR,12,2004,2
IL,GR,12,2004,2
MT,GR,12,2004,2
RO,GR,12,2004,2
TR,GR,12,2004,1
CY,GR,12,2004,2
BE,GR,10,2004,2
DE,GR,10,2004,2
CS,GR,10,2004,2
UA,GR,10,2004,2
AD,GR,8,2004,2
BY,GR,8,2004,2
LT,GR,8,2004,2
PT,GR,8,2004,2
MK,GR,7,2004,1
PL,GR,7,2004,2
RU,GR,7,2004,2
ES,GR,7,2004,2
FR,GR,6,2004,2
IS,GR,6,2004,2
HR,GR,6,2004,2
LV,GR,6,2004,2
NL,GR,6,2004,2
BA,GR,5,2004,2
FI,GR,5,2004,2
NO,GR,5,2004,2
AT,GR,5,2004,2
EE,GR,4,2004,2
MC,GR,4,2004,2
SE,GR,4,2004,2
SI,GR,4,2004,2
DK,GR,3,2004,2
CH,GR,3,2004,2
IE,GR,2,2004,2
IE,GB,8,2004,1
EE,GB,4,2004,2
MT,GB,4,2004,2
LV,GB,3,2004,2
IS,GB,2,2004,2
PL,GB,2,2004,2
RO,GB,2,2004,2
SE,GB,2,2004,2
BY,GB,1,2004,2
RU,GB,1,2004,2
GB,IE,7,2004,1
MC,IS,5,2004,2
NO,IS,5,2004,2
DK,IS,2,2004,2
FI,IS,2,2004,2
RU,IS,2,2004,2
BA,HR,10,2004,1
AT,HR,8,2004,2
UA,HR,8,2004,2
BY,HR,7,2004,2
SI,HR,7,2004,1
MK,HR,6,2004,2
CH,HR,6,2004,2
DE,HR,5,2004,2
RU,HR,5,2004,2
CS,HR,5,2004,1
NL,HR,4,2004,2
LT,HR,3,2004,2
FI,HR,1,2004,2
LV,HR,1,2004,2
PT,HR,1,2004,2
EE,MT,10,2004,2
LV,MT,7,2004,2
LT,MT,7,2004,2
AL,MT,6,2004,2
IL,MT,6,2004,2
AD,MT,5,2004,2
GB,MT,5,2004,2
BA,MT,4,2004,2
DK,MT,4,2004,2
MK,MT,4,2004,2
PT,MT,4,2004,2
NL,MT,3,2004,2
PL,MT,3,2004,2
IS,MT,2,2004,2
UA,MT,2,2004,2
BY,MT,1,2004,2
GR,MT,1,2004,2
IE,MT,1,2004,2
HR,MT,1,2004,2
SI,MT,1,2004,2
BE,NL,12,2004,1
IE,NL,12,2004,2
DK,NL,8,2004,2
EE,NL,8,2004,2
MC,NL,8,2004,2
AD,NL,7,2004,2
IL,NL,7,2004,2
MT,NL,7,2004,2
GR,NL,6,2004,2
PT,NL,6,2004,2
BY,NL,5,2004,2
IS,NL,5,2004,2
LT,NL,5,2004,2
ES,NL,5,2004,2
CY,NL,5,2004,2
HR,NL,4,2004,2
CH,NL,4,2004,2
UA,NL,4,2004,2
FI,NL,3,2004,2
GB,NL,3,2004,2
MK,NL,3,2004,2
AT,NL,3,2004,2
RO,NL,3,2004,2
BA,NL,2,2004,2
DE,NL,2,2004,1
LV,NL,2,2004,2
NO,NL,2,2004,2
SI,NL,2,2004,2
TR,NL,2,2004,2
CS,NL,1,2004,2
SE,NO,3,2004,1
GR,AT,5,2004,2
FR,AT,4,2004,2
LT,PL,7,2004,1
UA,PL,5,2004,1
DE,PL,4,2004,1
GR,PL,4,2004,2
IS,PL,3,2004,2
CY,PL,2,2004,2
SE,PL,1,2004,2
ES,PL,1,2004,2
BY,RU,12,2004,1
LV,RU,10,2004,1
UA,RU,10,2004,1
EE,RU,8,2004,1
LT,RU,8,2004,1
IL,RU,6,2004,2
CY,RU,6,2004,2
FI,RU,4,2004,1
GR,RU,2,2004,2
CS,RU,1,2004,2
DK,SE,12,2004,1
FI,SE,12,2004,1
IE,SE,12,2004,2
NO,SE,12,2004,1
EE,SE,10,2004,2
PL,SE,10,2004,2
GB,SE,8,2004,2
IS,SE,8,2004,2
LV,SE,8,2004,2
RO,SE,7,2004,2
LT,SE,6,2004,2
AD,SE,5,2004,2
IL,SE,5,2004,2
MT,SE,5,2004,2
PT,SE,5,2004,2
ES,SE,5,2004,2
CY,SE,5,2004,2
AL,SE,4,2004,2
BY,SE,4,2004,2
CS,SE,4,2004,2
DE,SE,3,2004,2
FR,SE,3,2004,2
RU,SE,3,2004,2
TR,SE,3,2004,2
BE,SE,2,2004,2
BA,SE,2,2004,2
MK,SE,2,2004,2
SI,SE,2,2004,2
UA,SE,2,2004,2
AT,SE,1,2004,2
BA,CS,12,2004,1
DE,CS,12,2004,2
HR,CS,12,2004,1
NL,CS,12,2004,2
AT,CS,12,2004,2
SE,CS,12,2004,2
CH,CS,12,2004,2
SI,CS,12,2004,2
UA,CS,12,2004,2
BY,CS,10,2004,2
DK,CS,10,2004,2
FI,CS,10,2004,2
FR,CS,10,2004,2
GR,CS,10,2004,2
MK,CS,10,2004,1
NO,CS,10,2004,2
PT,CS,10,2004,2
RO,CS,10,2004,1
RU,CS,10,2004,2
CY,CS,10,2004,2
GB,CS,8,2004,2
IL,CS,8,2004,2
ES,CS,8,2004,2
BE,CS,7,2004,2
IS,CS,7,2004,2
MC,CS,7,2004,2
TR,CS,7,2004,2
IE,CS,6,2004,2
PL,CS,5,2004,2
AL,CS,4,2004,1
LV,CS,4,2004,2
MT,CS,4,2004,2
AD,CS,1,2004,2
EE,CS,1,2004,2
LT,CS,1,2004,2
AD,ES,12,2004,1
PT,ES,12,2004,1
FR,ES,8,2004,1
IL,ES,8,2004,2
BE,ES,7,2004,2
CY,ES,7,2004,2
CH,ES,6,2004,2
RO,ES,5,2004,2
NL,ES,4,2004,2
GR,ES,3,2004,2
MT,ES,3,2004,2
MC,ES,3,2004,2
BY,ES,2,2004,2
DE,ES,2,2004,2
TR,ES,2,2004,2
IS,ES,1,2004,2
MK,ES,1,2004,2
PL,ES,1,2004,2
BE,TR,12,2004,2
DE,TR,12,2004,2
FR,TR,12,2004,2
NL,TR,12,2004,2
DK,TR,10,2004,2
RO,TR,10,2004,2
AL,TR,8,2004,2
MC,TR,8,2004,2
NO,TR,8,2004,2
AT,TR,8,2004,2
PL,TR,8,2004,2
RU,TR,8,2004,2
CH,TR,8,2004,2
BA,TR,7,2004,2
GR,TR,6,2004,1
GB,TR,6,2004,2
MK,TR,6,2004,2
UA,TR,6,2004,2
FI,TR,5,2004,2
IS,TR,5,2004,2
SE,TR,5,2004,2
CY,TR,4,2004,2
AD,TR,3,2004,2
BY,TR,3,2004,2
HR,TR,3,2004,2
LT,TR,3,2004,2
IL,TR,2,2004,2
LV,TR,2,2004,2
CS,TR,2,2004,2
ES,TR,2,2004,2
IE,TR,1,2004,2
BY,UA,12,2004,1
EE,UA,12,2004,2
LT,UA,12,2004,2
PL,UA,12,2004,1
PT,UA,12,2004,2
RU,UA,12,2004,1
AD,UA,10,2004,2
IE,UA,10,2004,2
IS,UA,10,2004,2
IL,UA,10,2004,2
LV,UA,10,2004,2
MT,UA,10,2004,2
ES,UA,10,2004,2
BE,UA,8,2004,2
FI,UA,8,2004,2
HR,UA,8,2004,2
MK,UA,8,2004,2
CS,UA,8,2004,2
SI,UA,8,2004,2
TR,UA,8,2004,2
CY,UA,8,2004,2
BA,UA,7,2004,2
GR,UA,7,2004,2
GB,UA,7,2004,2
NL,UA,7,2004,2
NO,UA,7,2004,2
RO,UA,7,2004,1
DK,UA,6,2004,2
DE,UA,6,2004,2
SE,UA,6,2004,2
MC,UA,5,2004,2
AT,UA,4,2004,2
AL,UA,3,2004,2
FR,UA,2,2004,2
CH,UA,2,2004,2
GR,CY,12,2004,2
MC,CY,12,2004,2
GB,CY,10,2004,2
NL,CY,10,2004,2
IE,CY,8,2004,2
IS,CY,8,2004,2
FI,CY,7,2004,2
UA,CY,7,2004,2
BY,CY,6,2004,2
BE,CY,6,2004,2
EE,CY,6,2004,2
AT,CY,6,2004,2
RU,CY,6,2004,2
DK,CY,5,2004,2
FR,CY,5,2004,2
MT,CY,5,2004,2
TR,CY,5,2004,2
DE,CY,4,2004,2
LT,CY,4,2004,2
NO,CY,4,2004,2
PL,CY,4,2004,2
IL,CY,3,2004,2
LV,CY,3,2004,2
PT,CY,3,2004,2
SE,CY,3,2004,2
SI,CY,3,2004,2
AD,CY,2,2004,2
HR,CY,2,2004,2
CS,CY,2,2004,2
RO,CY,1,2004,2
CH,CY,1,2004,2
ES,CY,1,2004,2
FR,BE,12,2003,1
PL,BE,12,2003,2
ES,BE,12,2003,2
BA,BE,10,2003,2
IE,BE,10,2003,2
LV,BE,10,2003,2
NL,BE,10,2003,1
UA,BE,10,2003,2
EE,BE,8,2003,2
GR,BE,8,2003,2
IL,BE,8,2003,2
RO,BE,8,2003,2
IS,BE,7,2003,2
TR,BE,7,2003,2
DE,BE,6,2003,1
PT,BE,6,2003,2
GB,BE,5,2003,2
AT,BE,4,2003,2
NO,BE,3,2003,2
RU,BE,3,2003,2
SI,BE,3,2003,2
CY,BE,3,2003,2
TR,BA,12,2003,2
HR,BA,8,2003,1
AT,BA,7,2003,2
SE,DE,10,2003,2
IS,DE,8,2003,2
RU,DE,7,2003,2
PL,DE,5,2003,1
GB,DE,4,2003,2
IE,DE,4,2003,2
ES,DE,4,2003,2
MT,DE,3,2003,2
EE,DE,2,2003,2
LV,DE,2,2003,2
NL,DE,2,2003,1
AT,DE,1,2003,1
RO,DE,1,2003,2
IE,EE,8,2003,2
GB,EE,3,2003,2
RU,EE,2,2003,1
IS,EE,1,2003,2
BA,FR,8,2003,2
RO,FR,6,2003,2
PL,FR,3,2003,2
PT,FR,2,2003,2
CY,GR,12,2003,2
DE,GR,5,2003,2
TR,GR,4,2003,1
RO,GR,2,2003,2
IE,GR,1,2003,2
RU,GR,1,2003,2
GB,IE,12,2003,1
PT,IE,7,2003,2
CY,IE,7,2003,2
NO,IE,6,2003,2
MT,IE,5,2003,2
TR,IE,5,2003,2
HR,IE,4,2003,2
IS,IE,2,2003,2
SI,IE,2,2003,2
BE,IE,1,2003,2
LV,IE,1,2003,2
UA,IE,1,2003,2
FR,IL,8,2003,2
RU,IL,5,2003,2
GR,IL,3,2003,2
ES,IL,1,2003,2
MT,IS,12,2003,2
NO,IS,12,2003,2
TR,IS,8,2003,2
IE,IS,7,2003,2
SE,IS,7,2003,2
HR,IS,6,2003,2
NL,IS,6,2003,2
CY,IS,5,2003,2
SI,IS,4,2003,2
UA,IS,4,2003,2
BE,IS,3,2003,2
LV,IS,3,2003,2
DE,IS,1,2003,2
EE,IS,1,2003,2
FR,IS,1,2003,2
PL,IS,1,2003,2
SI,HR,8,2003,1
BA,HR,6,2003,1
IE,HR,6,2003,2
AT,HR,5,2003,2
TR,HR,3,2003,2
GR,HR,1,2003,2
EE,LV,5,2003,1
IE,MT,3,2003,2
PT,MT,1,2003,2
RU,NL,10,2003,2
BE,NL,8,2003,1
MT,NL,7,2003,2
IE,NL,5,2003,2
NO,NL,5,2003,2
SE,NL,5,2003,2
BA,NL,2,2003,2
IL,NL,2,2003,2
GB,NL,1,2003,2
IE,NO,12,2003,2
IS,NO,12,2003,2
SE,NO,12,2003,1
EE,NO,10,2003,2
DE,NO,7,2003,2
LV,NO,7,2003,2
NL,NO,7,2003,2
UA,NO,7,2003,2
BE,NO,6,2003,2
GB,NO,6,2003,2
MT,NO,6,2003,2
PL,NO,6,2003,2
PT,NO,5,2003,2
SI,NO,5,2003,2
RU,NO,4,2003,1
FR,NO,3,2003,2
IL,NO,3,2003,2
RO,NO,3,2003,2
AT,NO,2,2003,2
IS,AT,10,2003,2
PT,AT,10,2003,2
GB,AT,8,2003,2
NL,AT,8,2003,2
NO,AT,8,2003,2
ES,AT,8,2003,2
SI,AT,7,2003,1
EE,AT,6,2003,2
SE,AT,6,2003,2
TR,AT,6,2003,2
BA,AT,5,2003,2
HR,AT,5,2003,2
LV,AT,4,2003,2
CY,AT,4,2003,2
BE,AT,2,2003,2
DE,AT,2,2003,1
GR,AT,2,2003,2
DE,PL,12,2003,1
MT,PL,10,2003,2
AT,PL,10,2003,2
LV,PL,8,2003,2
UA,PL,8,2003,1
GR,PL,6,2003,2
BE,PL,5,2003,2
FR,PL,5,2003,2
ES,PL,5,2003,2
EE,PL,4,2003,2
NL,PL,4,2003,2
NO,PL,4,2003,2
RO,PL,4,2003,2
SE,PL,3,2003,2
GB,PL,2,2003,2
FR,PT,6,2003,2
UA,PT,3,2003,2
IE,PT,2,2003,2
ES,PT,2,2003,1
EE,RU,12,2003,1
HR,RU,12,2003,2
LV,RU,12,2003,1
SI,RU,12,2003,2
UA,RU,12,2003,1
GR,RU,10,2003,2
IL,RU,10,2003,2
TR,RU,10,2003,2
CY,RU,10,2003,2
DE,RU,8,2003,2
AT,RU,8,2003,2
BE,RU,7,2003,2
FR,RU,7,2003,2
RO,RU,7,2003,2
ES,RU,6,2003,2
IS,RU,4,2003,2
PL,RU,4,2003,1
PT,RU,4,2003,2
BA,RU,3,2003,2
NO,RU,2,2003,1
SE,RU,2,2003,2
MT,RU,1,2003,2
NL,RU,1,2003,2
RO,SE,12,2003,2
GB,SE,10,2003,2
MT,SE,8,2003,2
EE,SE,7,2003,2
NO,SE,7,2003,1
PL,SE,7,2003,2
ES,SE,7,2003,2
LV,SE,6,2003,2
SI,SE,6,2003,2
IS,SE,5,2003,2
IL,SE,5,2003,2
UA,SE,5,2003,2
BE,SE,4,2003,2
DE,SE,3,2003,2
NL,SE,3,2003,2
AT,SE,3,2003,2
PT,SE,3,2003,2
FR,SE,2,2003,2
HR,SE,2,2003,2
BA,SE,1,2003,2
CY,SE,1,2003,2
BA,SI,4,2003,2
HR,SI,3,2003,1
IL,ES,12,2003,2
PT,ES,12,2003,1
BE,ES,10,2003,2
HR,ES,7,2003,2
IS,ES,6,2003,2
RU,ES,6,2003,2
CY,ES,6,2003,2
GR,ES,5,2003,2
NL,ES,5,2003,2
RO,ES,5,2003,2
SE,ES,4,2003,2
TR,ES,2,2003,2
SI,ES,1,2003,2
BE,TR,12,2003,2
BA,TR,12,2003,2
NL,TR,12,2003,2
AT,TR,12,2003,2
DE,TR,10,2003,2
FR,TR,10,2003,2
HR,TR,10,2003,2
NO,TR,10,2003,2
RO,TR,10,2003,2
SI,TR,10,2003,2
PT,TR,8,2003,2
SE,TR,8,2003,2
CY,TR,8,2003,2
GR,TR,7,2003,1
GB,TR,7,2003,2
IL,TR,7,2003,2
MT,TR,4,2003,2
IS,TR,3,2003,2
ES,TR,3,2003,2
PL,TR,2,2003,2
UA,TR,2,2003,2
PL,UA,10,2003,1
RU,UA,8,2003,1
LV,UA,5,2003,2
IL,UA,4,2003,2
EE,UA,3,2003,2
GR,CY,12,2003,2
MT,CY,2,2003,2
IL,CY,1,2003,2
TR,BE,10,2002,2
RU,BE,7,2002,2
DK,BE,4,2002,2
GB,BE,4,2002,2
SE,BE,3,2002,2
FR,BE,2,2002,1
LT,BE,2,2002,2
ES,BE,1,2002,2
HR,BA,7,2002,1
AT,BA,7,2002,2
SE,BA,6,2002,2
MT,BA,3,2002,2
MK,BA,3,2002,2
ES,BA,3,2002,2
DK,BA,2,2002,2
SI,BA,2,2002,2
IL,DK,4,2002,2
LT,DK,1,2002,2
MT,DK,1,2002,2
TR,DK,1,2002,2
MT,DE,4,2002,2
CH,DE,3,2002,1
TR,DE,3,2002,2
RU,DE,2,2002,2
ES,DE,2,2002,2
EE,DE,1,2002,2
AT,DE,1,2002,1
RO,DE,1,2002,2
LV,EE,12,2002,1
SE,EE,12,2002,2
BA,EE,10,2002,2
FI,EE,10,2002,2
DK,EE,8,2002,2
TR,EE,8,2002,2
GB,EE,7,2002,2
LT,EE,7,2002,2
MK,EE,6,2002,2
SI,EE,6,2002,2
HR,EE,5,2002,2
BE,EE,4,2002,2
DE,EE,4,2002,2
AT,EE,3,2002,2
RU,EE,3,2002,1
IL,EE,2,2002,2
MT,EE,2,2002,2
RO,EE,2,2002,2
SE,FI,10,2002,1
EE,FI,5,2002,2
BA,FI,3,2002,2
DK,FI,3,2002,2
CY,FI,2,2002,2
MK,FI,1,2002,2
FI,FR,12,2002,2
BE,FR,10,2002,1
GB,FR,10,2002,2
CH,FR,10,2002,1
BA,FR,8,2002,2
SE,FR,8,2002,2
ES,FR,8,2002,1
IL,FR,7,2002,2
DE,FR,6,2002,1
DK,FR,5,2002,2
LT,FR,5,2002,2
RO,FR,4,2002,2
EE,FR,3,2002,2
GR,FR,3,2002,2
SI,FR,3,2002,2
LV,FR,2,2002,2
CY,GR,12,2002,2
RU,GR,8,2002,2
RO,GR,6,2002,2
HR,GR,1,2002,2
AT,GB,12,2002,2
MT,GB,10,2002,2
DE,GB,8,2002,2
FI,GB,8,2002,2
LT,GB,8,2002,2
SI,GB,8,2002,2
BA,GB,7,2002,2
GR,GB,7,2002,2
BE,GB,6,2002,2
DK,GB,6,2002,2
EE,GB,6,2002,2
CH,GB,6,2002,2
IL,GB,5,2002,2
LV,GB,5,2002,2
MK,GB,4,2002,2
SE,GB,2,2002,2
TR,GB,2,2002,2
FR,GB,1,2002,2
FR,IL,10,2002,2
DE,IL,5,2002,2
FI,IL,5,2002,2
GB,IL,5,2002,2
RO,IL,5,2002,2
LV,IL,3,2002,2
BE,IL,2,2002,2
DK,IL,1,2002,2
CH,IL,1,2002,2
SI,HR,12,2002,1
AT,HR,6,2002,2
CY,HR,6,2002,2
GR,HR,5,2002,2
MK,HR,5,2002,2
CH,HR,5,2002,2
DE,HR,3,2002,2
BA,HR,2,2002,1
DE,LV,12,2002,2
EE,LV,12,2002,1
IL,LV,12,2002,2
LT,LV,12,2002,1
ES,LV,12,2002,2
GR,LV,10,2002,2
AT,LV,10,2002,2
RU,LV,10,2002,1
BE,LV,8,2002,2
FR,LV,8,2002,2
GB,LV,8,2002,2
CH,LV,8,2002,2
DK,LV,7,2002,2
MT,LV,7,2002,2
MK,LV,7,2002,2
FI,LV,6,2002,2
TR,LV,6,2002,2
BA,LV,5,2002,2
SE,LV,5,2002,2
SI,LV,5,2002,2
CY,LV,4,2002,2
HR,LV,2,2002,2
LV,LT,6,2002,1
RU,LT,4,2002,1
EE,LT,2,2002,2
DK,MT,12,2002,2
GB,MT,12,2002,2
HR,MT,12,2002,2
DE,MT,10,2002,2
IL,MT,10,2002,2
MK,MT,10,2002,2
SI,MT,10,2002,2
ES,MT,10,2002,2
CY,MT,10,2002,2
AT,MT,8,2002,2
BE,MT,7,2002,2
EE,MT,7,2002,2
LV,MT,7,2002,2
FR,MT,6,2002,2
GR,MT,6,2002,2
RU,MT,5,2002,2
TR,MT,5,2002,2
BA,MT,4,2002,2
SE,MT,4,2002,2
CH,MT,4,2002,2
LT,MT,3,2002,2
FI,MT,2,2002,2
RO,MK,12,2002,2
MT,MK,5,2002,2
HR,MK,4,2002,2
CY,MK,3,2002,2
FI,MK,1,2002,2
TR,AT,12,2002,2
CH,AT,7,2002,1
BE,AT,5,2002,2
RU,AT,1,2002,2
CY,AT,1,2002,2
MK,RO,12,2002,2
RU,RO,12,2002,2
GR,RO,8,2002,2
IL,RO,8,2002,2
CY,RO,8,2002,2
TR,RO,7,2002,2
MT,RO,6,2002,2
ES,RO,5,2002,2
FR,RO,4,2002,2
DE,RO,1,2002,2
EE,RU,10,2002,1
LV,RU,10,2002,1
RO,RU,10,2002,2
MT,RU,8,2002,2
LT,RU,6,2002,1
CY,RU,5,2002,2
FI,RU,3,2002,1
GR,RU,2,2002,2
IL,RU,1,2002,2
BA,SE,12,2002,2
DK,SE,10,2002,1
LT,SE,10,2002,2
EE,SE,8,2002,2
FI,SE,7,2002,1
SI,SE,7,2002,2
LV,SE,4,2002,2
AT,SE,4,2002,2
TR,SE,4,2002,2
IL,SE,3,2002,2
BE,SE,1,2002,2
GR,SE,1,2002,2
GB,SE,1,2002,2
AT,CH,5,2002,1
FR,CH,3,2002,1
RO,CH,3,2002,2
DE,CH,2,2002,1
LV,CH,1,2002,2
SI,CH,1,2002,2
HR,SI,8,2002,1
ES,SI,7,2002,2
GB,SI,6,2002,2
FR,SI,5,2002,2
MK,SI,2,2002,2
AT,SI,2,2002,1
CH,SI,2,2002,2
BA,SI,1,2002,2
BE,ES,12,2002,2
FR,ES,12,2002,1
CH,ES,12,2002,2
DE,ES,7,2002,2
SE,ES,7,2002,2
CY,ES,7,2002,2
BA,ES,6,2002,2
IL,ES,6,2002,2
HR,ES,6,2002,2
GR,ES,4,2002,2
GB,ES,2,2002,2
MK,TR,8,2002,2
FR,TR,7,2002,2
RO,TR,7,2002,2
ES,TR,4,2002,2
HR,TR,3,2002,2
GR,CY,12,2002,2
MT,CY,12,2002,2
HR,CY,10,2002,2
LV,CY,8,2002,2
RO,CY,8,2002,2
RU,CY,6,2002,2
ES,CY,6,2002,2
EE,CY,4,2002,2
FI,CY,4,2002,2
LT,CY,4,2002,2
SI,CY,4,2002,2
BE,CY,3,2002,2
GB,CY,3,2002,2
SE,CY,1,2002,2
HR,BA,10,2001,1
DK,BA,7,2001,2
SI,BA,7,2001,2
SE,BA,4,2001,2
MT,BA,1,2001,2
DE,DK,12,2001,1
EE,DK,12,2001,2
IE,DK,12,2001,2
EE,DK,12,2001,2
HR,DK,12,2001,2
NO,DK,12,2001,1
GB,DK,10,2001,2
LV,DK,10,2001,2
NL,DK,10,2001,2
SE,DK,10,2001,1
SI,DK,10,2001,2
PT,DK,8,2001,2
IL,DK,7,2001,2
PL,DK,7,2001,2
ES,DK,7,2001,2
GR,DK,6,2001,2
LT,DK,6,2001,2
MT,DK,6,2001,2
FR,DK,4,2001,2
TR,DK,4,2001,2
PT,DE,10,2001,2
ES,DE,10,2001,2
RU,DE,8,2001,2
FR,DE,6,2001,1
IE,DE,6,2001,2
MT,DE,5,2001,2
DK,DE,4,2001,1
PL,DE,4,2001,1
NO,DE,3,2001,2
TR,DE,3,2001,2
GB,DE,2,2001,2
EE,DE,1,2001,2
GR,DE,1,2001,2
HR,DE,1,2001,2
LV,DE,1,2001,2
NL,DE,1,2001,1
GR,EE,12,2001,2
GB,EE,12,2001,2
LV,EE,12,2001,1
LT,EE,12,2001,2
MT,EE,12,2001,2
NL,EE,12,2001,2
PL,EE,12,2001,2
SI,EE,12,2001,2
TR,EE,12,2001,2
DE,EE,10,2001,2
IE,EE,10,2001,2
EE,EE,10,2001,2
NO,EE,10,2001,2
DK,EE,8,2001,2
FR,EE,8,2001,2
SE,EE,8,2001,2
ES,EE,8,2001,2
IL,EE,6,2001,2
RU,EE,6,2001,1
BA,EE,4,2001,2
HR,EE,2,2001,2
BA,FR,12,2001,2
PT,FR,12,2001,2
RU,FR,12,2001,2
EE,FR,10,2001,2
PL,FR,10,2001,2
NL,FR,8,2001,2
IE,FR,7,2001,2
LV,FR,7,2001,2
LT,FR,7,2001,2
NO,FR,7,2001,2
DK,FR,6,2001,2
DE,FR,6,2001,1
GB,FR,6,2001,2
HR,FR,6,2001,2
SE,FR,6,2001,2
SI,FR,6,2001,2
GR,FR,4,2001,2
EE,FR,4,2001,2
ES,FR,3,2001,1
IL,FR,2,2001,2
TR,FR,1,2001,2
SE,GR,12,2001,2
ES,GR,12,2001,2
IL,GR,10,2001,2
BA,GR,8,2001,2
DE,GR,8,2001,2
EE,GR,8,2001,2
NO,GR,8,2001,2
PL,GR,8,2001,2
SI,GR,8,2001,2
GB,GR,7,2001,2
MT,GR,7,2001,2
EE,GR,6,2001,2
NL,GR,6,2001,2
DK,GR,5,2001,2
IE,GR,5,2001,2
HR,GR,5,2001,2
LT,GR,5,2001,2
RU,GR,5,2001,2
TR,GR,5,2001,1
PT,GR,4,2001,2
FR,GR,3,2001,2
LV,GR,2,2001,2
IE,GB,4,2001,1
HR,GB,3,2001,2
LV,GB,3,2001,2
LT,GB,3,2001,2
MT,GB,3,2001,2
RU,GB,3,2001,2
DE,GB,2,2001,2
NL,GB,2,2001,2
PL,GB,2,2001,2
PT,GB,2,2001,2
ES,GB,1,2001,2
GB,IE,5,2001,1
PT,IE,1,2001,2
FR,IL,10,2001,2
TR,IL,7,2001,2
BA,IL,6,2001,2
GR,IL,2,2001,2
DK,EE,2,2001,2
NO,EE,1,2001,2
MT,HR,10,2001,2
TR,HR,10,2001,2
BA,HR,7,2001,1
GR,HR,7,2001,2
SI,HR,5,2001,1
DE,HR,3,2001,2
EE,LV,8,2001,1
LT,LV,8,2001,1
RU,LT,10,2001,1
LV,LT,5,2001,1
NL,LT,5,2001,2
GB,LT,4,2001,2
IL,LT,4,2001,2
BA,LT,2,2001,2
SI,LT,2,2001,2
IE,LT,1,2001,2
EE,LT,1,2001,2
SE,LT,1,2001,2
DK,MT,12,2001,2
RU,MT,7,2001,2
NO,MT,5,2001,2
ES,MT,4,2001,2
GR,MT,3,2001,2
EE,MT,3,2001,2
PL,MT,3,2001,2
SE,MT,3,2001,2
EE,MT,2,2001,2
TR,MT,2,2001,2
BA,MT,1,2001,2
DE,MT,1,2001,2
GB,MT,1,2001,2
LT,MT,1,2001,2
PT,NL,6,2001,2
IL,NL,5,2001,2
SI,NL,4,2001,2
RU,NL,1,2001,2
PT,NO,3,2001,2
DE,PL,5,2001,1
SI,PL,3,2001,2
SE,PL,2,2001,2
DK,PL,1,2001,2
FR,PT,12,2001,2
ES,PT,6,2001,1
LT,RU,10,2001,1
LV,RU,8,2001,1
GR,RU,5,2001,2
EE,RU,5,2001,1
EE,RU,4,2001,1
IL,RU,3,2001,2
MT,RU,2,2001,2
DK,SE,10,2001,1
GB,SE,8,2001,2
IE,SE,8,2001,2
IL,SE,8,2001,2
MT,SE,8,2001,2
TR,SE,8,2001,2
EE,SE,7,2001,2
EE,SE,7,2001,2
LV,SE,6,2001,2
PL,SE,5,2001,2
PT,SE,5,2001,2
ES,SE,5,2001,2
HR,SE,4,2001,2
BA,SE,3,2001,2
FR,SE,2,2001,2
LT,SE,2,2001,2
NO,SE,2,2001,1
RU,SE,2,2001,2
BA,SI,10,2001,2
HR,SI,8,2001,1
SE,SI,7,2001,2
EE,SI,6,2001,2
NO,SI,6,2001,2
PL,SI,6,2001,2
